date,concentration,day,month,year,day_of_week,timestamp,month_sin,month_cos,years_since_start,season
2018-09-25,0.0,25,9,2018,1,1537833600.0,-1.0,-1.8369701987210297e-16,0,4
2018-09-26,0.0,26,9,2018,2,1537920000.0,-1.0,-1.8369701987210297e-16,0,4
2018-09-27,0.023856858846918492,27,9,2018,3,1538006400.0,-1.0,-1.8369701987210297e-16,0,4
2018-09-28,0.023856858846918492,28,9,2018,4,1538092800.0,-1.0,-1.8369701987210297e-16,0,4
2018-09-29,0.02855593710464486,29,9,2018,5,1538179200.0,-1.0,-1.8369701987210297e-16,0,4
2018-09-30,0.00957889029459606,30,9,2018,6,1538265600.0,-1.0,-1.8369701987210297e-16,0,4
2018-10-01,0.00957889029459606,1,10,2018,0,1538352000.0,-0.8660254037844386,0.5000000000000001,0,4
2018-10-02,0.00957889029459606,2,10,2018,1,1538438400.0,-0.8660254037844386,0.5000000000000001,0,4
2018-10-03,0.00957889029459606,3,10,2018,2,1538524800.0,-0.8660254037844386,0.5000000000000001,0,4
2018-10-04,0.01427796855232243,4,10,2018,3,1538611200.0,-0.8660254037844386,0.5000000000000001,0,4
2018-10-05,0.0,5,10,2018,4,1538697600.0,-0.8660254037844386,0.5000000000000001,0,4
2018-10-06,0.00957889029459606,6,10,2018,5,1538784000.0,-0.8660254037844386,0.5000000000000001,0,4
2018-10-07,0.01427796855232243,7,10,2018,6,1538870400.0,-0.8660254037844386,0.5000000000000001,0,4
2018-10-08,0.01427796855232243,8,10,2018,0,1538956800.0,-0.8660254037844386,0.5000000000000001,0,4
2018-10-16,0.0,16,10,2018,1,1539648000.0,-0.8660254037844386,0.5000000000000001,0,4
2018-10-17,0.0,17,10,2018,2,1539734400.0,-0.8660254037844386,0.5000000000000001,0,4
2018-10-18,0.01427796855232243,18,10,2018,3,1539820800.0,-0.8660254037844386,0.5000000000000001,0,4
2018-10-19,0.00957889029459606,19,10,2018,4,1539907200.0,-0.8660254037844386,0.5000000000000001,0,4
2018-10-20,0.01427796855232243,20,10,2018,5,1539993600.0,-0.8660254037844386,0.5000000000000001,0,4
2018-10-21,0.0,21,10,2018,6,1540080000.0,-0.8660254037844386,0.5000000000000001,0,4
2018-10-22,0.00957889029459606,22,10,2018,0,1540166400.0,-0.8660254037844386,0.5000000000000001,0,4
2018-10-23,0.0,23,10,2018,1,1540252800.0,-0.8660254037844386,0.5000000000000001,0,4
2018-10-24,0.0,24,10,2018,2,1540339200.0,-0.8660254037844386,0.5000000000000001,0,4
2018-10-25,0.0,25,10,2018,3,1540425600.0,-0.8660254037844386,0.5000000000000001,0,4
2018-10-26,0.0,26,10,2018,4,1540512000.0,-0.8660254037844386,0.5000000000000001,0,4
2018-10-27,0.0,27,10,2018,5,1540598400.0,-0.8660254037844386,0.5000000000000001,0,4
2018-10-28,0.0,28,10,2018,6,1540684800.0,-0.8660254037844386,0.5000000000000001,0,4
2018-10-29,0.0,29,10,2018,0,1540771200.0,-0.8660254037844386,0.5000000000000001,0,4
2018-11-07,0.0,7,11,2018,2,1541548800.0,-0.5000000000000004,0.8660254037844384,0,4
2018-11-08,0.0,8,11,2018,3,1541635200.0,-0.5000000000000004,0.8660254037844384,0,4
2018-11-09,0.0,9,11,2018,4,1541721600.0,-0.5000000000000004,0.8660254037844384,0,4
2018-11-10,0.0,10,11,2018,5,1541808000.0,-0.5000000000000004,0.8660254037844384,0,4
2018-11-11,0.0,11,11,2018,6,1541894400.0,-0.5000000000000004,0.8660254037844384,0,4
2018-11-12,0.0,12,11,2018,0,1541980800.0,-0.5000000000000004,0.8660254037844384,0,4
2018-11-13,0.0,13,11,2018,1,1542067200.0,-0.5000000000000004,0.8660254037844384,0,4
2018-11-14,0.0,14,11,2018,2,1542153600.0,-0.5000000000000004,0.8660254037844384,0,4
2018-11-15,0.0,15,11,2018,3,1542240000.0,-0.5000000000000004,0.8660254037844384,0,4
2018-11-16,0.0,16,11,2018,4,1542326400.0,-0.5000000000000004,0.8660254037844384,0,4
2018-11-17,0.0,17,11,2018,5,1542412800.0,-0.5000000000000004,0.8660254037844384,0,4
2018-11-18,0.0,18,11,2018,6,1542499200.0,-0.5000000000000004,0.8660254037844384,0,4
2018-11-19,0.0,19,11,2018,0,1542585600.0,-0.5000000000000004,0.8660254037844384,0,4
2018-11-20,0.0,20,11,2018,1,1542672000.0,-0.5000000000000004,0.8660254037844384,0,4
2018-11-21,0.0,21,11,2018,2,1542758400.0,-0.5000000000000004,0.8660254037844384,0,4
2018-11-22,0.0,22,11,2018,3,1542844800.0,-0.5000000000000004,0.8660254037844384,0,4
2018-11-23,0.0,23,11,2018,4,1542931200.0,-0.5000000000000004,0.8660254037844384,0,4
2018-11-24,0.0,24,11,2018,5,1543017600.0,-0.5000000000000004,0.8660254037844384,0,4
2018-11-25,0.0,25,11,2018,6,1543104000.0,-0.5000000000000004,0.8660254037844384,0,4
2018-11-26,0.0,26,11,2018,0,1543190400.0,-0.5000000000000004,0.8660254037844384,0,4
2018-11-27,0.0,27,11,2018,1,1543276800.0,-0.5000000000000004,0.8660254037844384,0,4
2018-11-29,0.0,29,11,2018,3,1543449600.0,-0.5000000000000004,0.8660254037844384,0,4
2018-11-30,0.0,30,11,2018,4,1543536000.0,-0.5000000000000004,0.8660254037844384,0,4
2018-12-01,0.0,1,12,2018,5,1543622400.0,-2.4492935982947064e-16,1.0,0,1
2018-12-02,0.0,2,12,2018,6,1543708800.0,-2.4492935982947064e-16,1.0,0,1
2018-12-03,0.0,3,12,2018,0,1543795200.0,-2.4492935982947064e-16,1.0,0,1
2018-12-04,0.0,4,12,2018,1,1543881600.0,-2.4492935982947064e-16,1.0,0,1
2018-12-05,0.0,5,12,2018,2,1543968000.0,-2.4492935982947064e-16,1.0,0,1
2018-12-06,0.0,6,12,2018,3,1544054400.0,-2.4492935982947064e-16,1.0,0,1
2018-12-07,0.0,7,12,2018,4,1544140800.0,-2.4492935982947064e-16,1.0,0,1
2018-12-08,0.0,8,12,2018,5,1544227200.0,-2.4492935982947064e-16,1.0,0,1
2018-12-09,0.0,9,12,2018,6,1544313600.0,-2.4492935982947064e-16,1.0,0,1
2018-12-10,0.0,10,12,2018,0,1544400000.0,-2.4492935982947064e-16,1.0,0,1
2018-12-11,0.0,11,12,2018,1,1544486400.0,-2.4492935982947064e-16,1.0,0,1
2018-12-12,0.0,12,12,2018,2,1544572800.0,-2.4492935982947064e-16,1.0,0,1
2018-12-13,0.0,13,12,2018,3,1544659200.0,-2.4492935982947064e-16,1.0,0,1
2018-12-14,0.0,14,12,2018,4,1544745600.0,-2.4492935982947064e-16,1.0,0,1
2018-12-15,0.0,15,12,2018,5,1544832000.0,-2.4492935982947064e-16,1.0,0,1
2018-12-16,0.0,16,12,2018,6,1544918400.0,-2.4492935982947064e-16,1.0,0,1
2018-12-17,0.0,17,12,2018,0,1545004800.0,-2.4492935982947064e-16,1.0,0,1
2018-12-18,0.0,18,12,2018,1,1545091200.0,-2.4492935982947064e-16,1.0,0,1
2018-12-19,0.0,19,12,2018,2,1545177600.0,-2.4492935982947064e-16,1.0,0,1
2018-12-20,0.0,20,12,2018,3,1545264000.0,-2.4492935982947064e-16,1.0,0,1
2018-12-21,0.0,21,12,2018,4,1545350400.0,-2.4492935982947064e-16,1.0,0,1
2018-12-22,0.0,22,12,2018,5,1545436800.0,-2.4492935982947064e-16,1.0,0,1
2018-12-23,0.0,23,12,2018,6,1545523200.0,-2.4492935982947064e-16,1.0,0,1
2018-12-24,0.0,24,12,2018,0,1545609600.0,-2.4492935982947064e-16,1.0,0,1
2018-12-25,0.0,25,12,2018,1,1545696000.0,-2.4492935982947064e-16,1.0,0,1
2018-12-26,0.0,26,12,2018,2,1545782400.0,-2.4492935982947064e-16,1.0,0,1
2018-12-27,0.0,27,12,2018,3,1545868800.0,-2.4492935982947064e-16,1.0,0,1
2018-12-28,0.0,28,12,2018,4,1545955200.0,-2.4492935982947064e-16,1.0,0,1
2018-12-29,0.0,29,12,2018,5,1546041600.0,-2.4492935982947064e-16,1.0,0,1
2018-12-30,0.0046990782577263695,30,12,2018,6,1546128000.0,-2.4492935982947064e-16,1.0,0,1
2018-12-31,0.0,31,12,2018,0,1546214400.0,-2.4492935982947064e-16,1.0,0,1
2019-01-01,0.0,1,1,2019,1,1546300800.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-02,0.0,2,1,2019,2,1546387200.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-03,0.0,3,1,2019,3,1546473600.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-04,0.0,4,1,2019,4,1546560000.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-05,0.0,5,1,2019,5,1546646400.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-06,0.0,6,1,2019,6,1546732800.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-07,0.0,7,1,2019,0,1546819200.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-08,0.0,8,1,2019,1,1546905600.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-09,0.0,9,1,2019,2,1546992000.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-10,0.0,10,1,2019,3,1547078400.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-11,0.0,11,1,2019,4,1547164800.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-12,0.0,12,1,2019,5,1547251200.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-13,0.0,13,1,2019,6,1547337600.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-14,0.0,14,1,2019,0,1547424000.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-15,0.0,15,1,2019,1,1547510400.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-16,0.0,16,1,2019,2,1547596800.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-17,0.0,17,1,2019,3,1547683200.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-18,0.0,18,1,2019,4,1547769600.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-19,0.0,19,1,2019,5,1547856000.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-20,0.0,20,1,2019,6,1547942400.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-21,0.0,21,1,2019,0,1548028800.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-22,0.0,22,1,2019,1,1548115200.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-23,0.0,23,1,2019,2,1548201600.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-24,0.0,24,1,2019,3,1548288000.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-25,0.0,25,1,2019,4,1548374400.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-26,0.0,26,1,2019,5,1548460800.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-27,0.0,27,1,2019,6,1548547200.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-28,0.0,28,1,2019,0,1548633600.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-29,0.0,29,1,2019,1,1548720000.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-30,0.0,30,1,2019,2,1548806400.0,0.49999999999999994,0.8660254037844387,1,1
2019-01-31,0.0,31,1,2019,3,1548892800.0,0.49999999999999994,0.8660254037844387,1,1
2019-02-01,0.0,1,2,2019,4,1548979200.0,0.8660254037844386,0.5000000000000001,1,1
2019-02-02,0.0,2,2,2019,5,1549065600.0,0.8660254037844386,0.5000000000000001,1,1
2019-02-03,0.0,3,2,2019,6,1549152000.0,0.8660254037844386,0.5000000000000001,1,1
2019-02-04,0.0,4,2,2019,0,1549238400.0,0.8660254037844386,0.5000000000000001,1,1
2019-02-05,0.0,5,2,2019,1,1549324800.0,0.8660254037844386,0.5000000000000001,1,1
2019-02-06,0.0,6,2,2019,2,1549411200.0,0.8660254037844386,0.5000000000000001,1,1
2019-02-07,0.0,7,2,2019,3,1549497600.0,0.8660254037844386,0.5000000000000001,1,1
2019-02-08,0.0,8,2,2019,4,1549584000.0,0.8660254037844386,0.5000000000000001,1,1
2019-02-09,0.0,9,2,2019,5,1549670400.0,0.8660254037844386,0.5000000000000001,1,1
2019-02-10,0.0,10,2,2019,6,1549756800.0,0.8660254037844386,0.5000000000000001,1,1
2019-02-11,0.0,11,2,2019,0,1549843200.0,0.8660254037844386,0.5000000000000001,1,1
2019-02-12,0.0,12,2,2019,1,1549929600.0,0.8660254037844386,0.5000000000000001,1,1
2019-02-13,0.00957889029459606,13,2,2019,2,1550016000.0,0.8660254037844386,0.5000000000000001,1,1
2019-02-14,0.0,14,2,2019,3,1550102400.0,0.8660254037844386,0.5000000000000001,1,1
2019-02-15,0.0,15,2,2019,4,1550188800.0,0.8660254037844386,0.5000000000000001,1,1
2019-02-16,0.0,16,2,2019,5,1550275200.0,0.8660254037844386,0.5000000000000001,1,1
2019-02-17,0.0,17,2,2019,6,1550361600.0,0.8660254037844386,0.5000000000000001,1,1
2019-02-18,0.0,18,2,2019,0,1550448000.0,0.8660254037844386,0.5000000000000001,1,1
2019-02-19,0.0,19,2,2019,1,1550534400.0,0.8660254037844386,0.5000000000000001,1,1
2019-02-20,0.0,20,2,2019,2,1550620800.0,0.8660254037844386,0.5000000000000001,1,1
2019-02-21,0.0,21,2,2019,3,1550707200.0,0.8660254037844386,0.5000000000000001,1,1
2019-02-22,0.0,22,2,2019,4,1550793600.0,0.8660254037844386,0.5000000000000001,1,1
2019-02-23,0.0,23,2,2019,5,1550880000.0,0.8660254037844386,0.5000000000000001,1,1
2019-02-24,0.0,24,2,2019,6,1550966400.0,0.8660254037844386,0.5000000000000001,1,1
2019-02-25,0.0,25,2,2019,0,1551052800.0,0.8660254037844386,0.5000000000000001,1,1
2019-02-26,0.0,26,2,2019,1,1551139200.0,0.8660254037844386,0.5000000000000001,1,1
2019-02-27,0.00957889029459606,27,2,2019,2,1551225600.0,0.8660254037844386,0.5000000000000001,1,1
2019-02-28,0.0,28,2,2019,3,1551312000.0,0.8660254037844386,0.5000000000000001,1,1
2019-03-01,0.0,1,3,2019,4,1551398400.0,1.0,6.123233995736766e-17,1,2
2019-03-02,0.0189770468100488,2,3,2019,5,1551484800.0,1.0,6.123233995736766e-17,1,2
2019-03-03,0.0,3,3,2019,6,1551571200.0,1.0,6.123233995736766e-17,1,2
2019-03-04,0.0,4,3,2019,0,1551657600.0,1.0,6.123233995736766e-17,1,2
2019-03-05,0.00957889029459606,5,3,2019,1,1551744000.0,1.0,6.123233995736766e-17,1,2
2019-03-06,0.0,6,3,2019,2,1551830400.0,1.0,6.123233995736766e-17,1,2
2019-03-07,0.01427796855232243,7,3,2019,3,1551916800.0,1.0,6.123233995736766e-17,1,2
2019-03-08,0.01427796855232243,8,3,2019,4,1552003200.0,1.0,6.123233995736766e-17,1,2
2019-03-09,0.0189770468100488,9,3,2019,5,1552089600.0,1.0,6.123233995736766e-17,1,2
2019-03-10,0.0,10,3,2019,6,1552176000.0,1.0,6.123233995736766e-17,1,2
2019-03-11,0.0189770468100488,11,3,2019,0,1552262400.0,1.0,6.123233995736766e-17,1,2
2019-03-12,0.03325501536237123,12,3,2019,1,1552348800.0,1.0,6.123233995736766e-17,1,2
2019-03-13,0.02855593710464486,13,3,2019,2,1552435200.0,1.0,6.123233995736766e-17,1,2
2019-03-14,0.05241279595156335,14,3,2019,3,1552521600.0,1.0,6.123233995736766e-17,1,2
2019-03-15,0.0189770468100488,15,3,2019,4,1552608000.0,1.0,6.123233995736766e-17,1,2
2019-03-16,0.023856858846918492,16,3,2019,5,1552694400.0,1.0,6.123233995736766e-17,1,2
2019-03-17,0.0189770468100488,17,3,2019,6,1552780800.0,1.0,6.123233995736766e-17,1,2
2019-03-18,0.038134827399240914,18,3,2019,0,1552867200.0,1.0,6.123233995736766e-17,1,2
2019-03-19,0.09994577986625701,19,3,2019,1,1552953600.0,1.0,6.123233995736766e-17,1,2
2019-03-20,0.047532983914693655,20,3,2019,2,1553040000.0,1.0,6.123233995736766e-17,1,2
2019-03-21,0.08566781131393458,21,3,2019,3,1553126400.0,1.0,6.123233995736766e-17,1,2
2019-03-22,0.17621543466473885,22,3,2019,4,1553212800.0,1.0,6.123233995736766e-17,1,2
2019-03-23,0.09054762335080427,23,3,2019,5,1553299200.0,1.0,6.123233995736766e-17,1,2
2019-03-24,0.07138984276161216,24,3,2019,6,1553385600.0,1.0,6.123233995736766e-17,1,2
2019-03-25,0.1715163564070125,25,3,2019,0,1553472000.0,1.0,6.123233995736766e-17,1,2
2019-03-26,0.07138984276161216,26,3,2019,1,1553558400.0,1.0,6.123233995736766e-17,1,2
2019-03-27,0.08096873305620822,27,3,2019,2,1553644800.0,1.0,6.123233995736766e-17,1,2
2019-03-28,0.1048255919031267,28,3,2019,3,1553731200.0,1.0,6.123233995736766e-17,1,2
2019-03-29,0.12850171697090187,29,3,2019,4,1553817600.0,1.0,6.123233995736766e-17,1,2
2019-03-30,0.05711187420928972,30,3,2019,5,1553904000.0,1.0,6.123233995736766e-17,1,2
2019-03-31,0.1048255919031267,31,3,2019,6,1553990400.0,1.0,6.123233995736766e-17,1,2
2019-04-01,0.11910356045544912,1,4,2019,0,1554076800.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-02,0.06199168624615941,2,4,2019,1,1554163200.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-03,0.09994577986625701,3,4,2019,2,1554249600.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-04,0.08096873305620822,4,4,2019,3,1554336000.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-05,0.08096873305620822,5,4,2019,4,1554422400.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-06,0.20007229351165734,6,4,2019,5,1554508800.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-07,0.14277968552322431,7,4,2019,6,1554595200.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-08,0.12850171697090187,8,4,2019,0,1554681600.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-09,0.09994577986625701,9,4,2019,1,1554768000.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-10,0.09994577986625701,10,4,2019,2,1554854400.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-11,0.09524670160853063,11,4,2019,3,1554940800.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-12,0.09994577986625701,12,4,2019,4,1555027200.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-13,0.11422374841857943,13,4,2019,5,1555113600.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-14,0.12380263871317548,14,4,2019,6,1555200000.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-15,0.09054762335080427,15,4,2019,0,1555286400.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-16,0.14277968552322431,16,4,2019,1,1555372800.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-17,0.12380263871317548,17,4,2019,2,1555459200.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-18,0.20007229351165734,18,4,2019,3,1555545600.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-19,0.15235857581782036,19,4,2019,4,1555632000.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-20,0.1715163564070125,20,4,2019,5,1555718400.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-21,0.14765949756009397,21,4,2019,6,1555804800.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-22,0.09994577986625701,22,4,2019,0,1555891200.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-23,0.15705765407554673,23,4,2019,1,1555977600.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-24,0.08566781131393458,24,4,2019,2,1556064000.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-25,0.13338152900777156,25,4,2019,3,1556150400.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-26,0.09524670160853063,26,4,2019,4,1556236800.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-27,0.23802638713175492,27,4,2019,5,1556323200.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-28,0.08096873305620822,28,4,2019,6,1556409600.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-29,0.07626965479848183,29,4,2019,0,1556496000.0,0.8660254037844387,-0.49999999999999983,1,2
2019-04-30,0.2618832459786734,30,4,2019,1,1556582400.0,0.8660254037844387,-0.49999999999999983,1,2
2019-05-01,0.2857401048255919,1,5,2019,2,1556668800.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-02,0.23802638713175492,2,5,2019,3,1556755200.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-03,0.14277968552322431,3,5,2019,4,1556841600.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-04,0.04283390565696729,4,5,2019,5,1556928000.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-05,0.038134827399240914,5,5,2019,6,1557014400.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-06,0.2286282306163022,6,5,2019,0,1557100800.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-07,0.4285197903488162,7,5,2019,1,1557187200.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-08,0.4523766491957347,8,5,2019,2,1557273600.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-09,0.21435026206397975,9,5,2019,3,1557360000.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-10,0.1666365443701428,10,5,2019,4,1557446400.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-11,0.19519248147478765,11,5,2019,5,1557532800.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-12,0.06669076450388578,12,5,2019,6,1557619200.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-13,0.3095969636725104,13,5,2019,0,1557705600.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-14,0.4762335080426532,14,5,2019,1,1557792000.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-15,0.4285197903488162,15,5,2019,2,1557878400.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-16,0.2857401048255919,16,5,2019,3,1557964800.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-17,0.23802638713175492,17,5,2019,4,1558051200.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-18,0.2857401048255919,18,5,2019,5,1558137600.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-19,0.3332730887402856,19,5,2019,6,1558224000.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-20,0.2904391830833183,20,5,2019,0,1558310400.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-21,0.3332730887402856,21,5,2019,1,1558396800.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-22,0.21435026206397975,22,5,2019,2,1558483200.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-23,0.4285197903488162,23,5,2019,3,1558569600.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-24,0.4285197903488162,24,5,2019,4,1558656000.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-25,0.4285197903488162,25,5,2019,5,1558742400.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-26,0.19049340321706126,26,5,2019,6,1558828800.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-27,0.09994577986625701,27,5,2019,0,1558915200.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-28,0.14277968552322431,28,5,2019,1,1559001600.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-29,0.4285197903488162,29,5,2019,2,1559088000.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-30,0.14277968552322431,30,5,2019,3,1559174400.0,0.49999999999999994,-0.8660254037844387,1,2
2019-05-31,0.20947045002711007,31,5,2019,4,1559260800.0,0.49999999999999994,-0.8660254037844387,1,2
2019-06-01,0.4285197903488162,1,6,2019,5,1559347200.0,1.2246467991473532e-16,-1.0,1,3
2019-06-02,0.14277968552322431,2,6,2019,6,1559433600.0,1.2246467991473532e-16,-1.0,1,3
2019-06-03,0.2904391830833183,3,6,2019,0,1559520000.0,1.2246467991473532e-16,-1.0,1,3
2019-06-04,0.3332730887402856,4,6,2019,1,1559606400.0,1.2246467991473532e-16,-1.0,1,3
2019-06-05,0.3332730887402856,5,6,2019,2,1559692800.0,1.2246467991473532e-16,-1.0,1,3
2019-06-06,0.2857401048255919,6,6,2019,3,1559779200.0,1.2246467991473532e-16,-1.0,1,3
2019-06-07,0.21904934032170612,7,6,2019,4,1559865600.0,1.2246467991473532e-16,-1.0,1,3
2019-06-08,0.1715163564070125,8,6,2019,5,1559952000.0,1.2246467991473532e-16,-1.0,1,3
2019-06-09,0.14277968552322431,9,6,2019,6,1560038400.0,1.2246467991473532e-16,-1.0,1,3
2019-06-10,0.20007229351165734,10,6,2019,0,1560124800.0,1.2246467991473532e-16,-1.0,1,3
2019-06-11,0.1666365443701428,11,6,2019,1,1560211200.0,1.2246467991473532e-16,-1.0,1,3
2019-06-12,0.13338152900777156,12,6,2019,2,1560297600.0,1.2246467991473532e-16,-1.0,1,3
2019-06-13,0.4762335080426532,13,6,2019,3,1560384000.0,1.2246467991473532e-16,-1.0,1,3
